step,true_value,prediction,lower_bound,upper_bound,width,covered,k_adap,t_adap,n_cal
80,67.33,70.83086776660795,63.962789169459356,78.4250621020073,14.462272932547947,True,0.303,0.404,48
81,73.16,75.56937692228261,68.0664319711357,83.887394859442,15.820962888306298,True,0.306,0.40800000000000003,48
82,83.25,80.3484573633316,72.05014551236347,89.58943646147536,17.539290949111887,True,0.309,0.41200000000000003,47
83,93.82,92.56773438154245,82.65504212850085,103.65502968543869,20.99998755693784,True,0.312,0.41600000000000004,47
84,80.34,104.46583017328854,92.77282453155989,117.61689556335591,24.84407103179602,False,0.305,0.40800000000000003,47
85,71.74,78.42408403637364,69.48581665972067,88.49580814918436,19.009991489463687,True,0.308,0.41200000000000003,47
86,65.7,66.27792444908343,58.896095194871926,74.56951923911234,15.673424044240413,True,0.311,0.41600000000000004,47
87,59.37,61.670035288840374,54.93855600783274,69.2115607445167,14.273004736683966,True,0.314,0.42000000000000004,47
88,54.38,55.22411505514576,49.26197445205817,61.89349250991914,12.631518057860973,True,0.317,0.42400000000000004,46
89,49.55,50.9245590337486,45.549164452859735,56.92069229469498,11.371527841835245,True,0.32,0.42800000000000005,46
90,46.19,46.25451129324148,41.45651397105527,51.594728787328755,10.138214816273482,True,0.323,0.43200000000000005,46
91,44.01,43.710195639189514,39.245547376123376,48.670130596373895,9.424583220250518,True,0.326,0.43600000000000005,45
92,43.29,42.332780651309584,38.070074928738435,47.060565084642946,8.99049015590451,True,0.329,0.44000000000000006,45
93,45.4,42.610523776516914,38.378015943959056,47.297958606365796,8.91994266240674,True,0.332,0.44400000000000006,45
94,47.08,46.782966711297604,42.165169149000626,51.8947749480981,9.729605799097477,True,0.335,0.44800000000000006,44
95,54.06,48.33865975352532,43.61476219382765,53.56273274972021,9.94797055589256,False,0.328,0.44000000000000006,44
96,60.26,59.381789072093476,53.72266349563537,65.62615118939861,11.903487693763239,True,0.331,0.44400000000000006,45
97,136.75,65.32802120403613,59.282169046634884,71.98022726155793,12.698058214923044,False,0.324,0.43600000000000005,44
98,228.79,249.09798662164854,226.98590548353678,273.35469214441883,46.36878666088205,True,0.327,0.44000000000000006,45
99,272.87,361.1791113226304,330.37788398071655,394.8432804950964,64.46539651437985,False,0.32,0.43200000000000005,45
100,211.29,302.3812168451246,277.71915198973284,329.22546917701226,51.50631718727942,False,0.313,0.42400000000000004,45
101,214.44,174.8668324465819,161.34253535288036,189.51780044930382,28.17526509642346,False,0.306,0.41600000000000004,46
102,201.37,221.5009473470292,205.2240379711597,239.0625652439651,33.83852727280541,False,0.299,0.40800000000000003,47
103,154.98,193.13108079524707,179.7210333662162,207.53619431425787,27.815160948041665,False,0.292,0.4,47
104,119.15,132.2075719834002,123.32008431445448,141.7304150536974,18.410330739242937,False,0.285,0.392,48
105,96.01,102.97533549380914,96.1952402855979,110.22839307031465,14.033152784716748,False,0.27799999999999997,0.384,49
106,85.09,85.1506073823589,79.55052971495616,91.14001669030975,11.589486975353594,True,0.28099999999999997,0.388,49
107,74.13,80.0451017018545,74.81193525515323,85.63950455502278,10.827569299869552,False,0.27399999999999997,0.38,49
108,69.41,68.40863871660545,63.93462179966417,73.19091687875478,9.256295079090606,True,0.27699999999999997,0.384,50
109,79.39,67.28373834444477,62.858227186565074,72.0159468516151,9.157719665050024,False,0.26999999999999996,0.376,49
110,89.35,86.81788152631692,81.09894926570894,92.93518899749638,11.836239731787444,True,0.27299999999999996,0.38,50
111,78.8,94.87162404100351,88.66388651721817,101.50914446469487,12.845257947476696,False,0.26599999999999996,0.372,50
112,69.7,72.1360625134047,67.4096238059687,77.18905210085298,9.77942829488427,True,0.26899999999999996,0.376,50
113,66.57,65.44601180126766,61.22320005163365,69.95540699659475,8.7322069449611,True,0.27199999999999996,0.38,50
114,62.98,65.3762695713883,61.225412513469735,69.80401694821867,8.57860443474894,True,0.27499999999999997,0.384,50
115,57.28,60.982211638769215,57.17883642032511,65.03422818355001,7.855391763224901,True,0.27799999999999997,0.388,49
116,51.89,54.22225767476359,50.897375798717654,57.76015300899544,6.862777210277784,True,0.28099999999999997,0.392,49
117,47.71,49.19761328350826,46.22894973717522,52.35287770283063,6.123927965655412,True,0.284,0.396,49
118,43.03,45.644085415215024,42.92263163479305,48.53416093808073,5.611529303287682,True,0.287,0.4,48
119,38.88,40.589050598894126,38.201508681330644,43.122004175341985,4.920495494011341,True,0.29,0.404,48
120,35.32,36.81023664939721,34.658322050373165,39.09201536359053,4.433693313217361,True,0.293,0.40800000000000003,48
121,32.0,33.522606017330645,31.59384520478713,35.56550243580313,3.971657231016003,True,0.296,0.41200000000000003,47
122,29.59,30.301418270935887,28.576234896346342,32.12723168469001,3.5509967883436673,True,0.299,0.41600000000000004,47
123,28.34,28.404149201710855,26.80332493685958,30.097143677598268,3.29381874073869,True,0.302,0.42000000000000004,47
124,27.79,27.762232951414774,26.216933881307817,29.395269649370892,3.178335768063075,True,0.305,0.42400000000000004,46
125,28.03,27.541020470172,26.02479388263615,29.142314979954904,3.117521097318754,True,0.308,0.42800000000000005,46
126,27.59,28.232374360726922,26.695714858917857,29.854293348941326,3.1585784900234692,True,0.311,0.43200000000000005,46
127,27.32,27.272809051546236,25.795089727987648,28.83202294822945,3.036933220241803,True,0.314,0.43600000000000005,45
128,26.91,27.20527407500971,25.74457621815507,28.745750284365275,3.001174066210204,True,0.317,0.44000000000000006,45
129,25.95,26.663744741933176,25.234521964260722,28.170829725404555,2.9363077611438335,True,0.32,0.44400000000000006,45
130,24.35,25.379230146444137,24.018956912318686,26.813461031080873,2.7945041187621875,True,0.323,0.44800000000000006,44
131,24.14,23.436877378721263,22.182962099668007,24.758614169119085,2.5756520694510776,True,0.326,0.45200000000000007,44
132,24.14,24.474872734940508,23.173359307781393,25.846460709021617,2.673101401240224,True,0.329,0.45600000000000007,44
133,22.5,23.028441338672096,21.250115782742604,24.948898369949898,3.698782587207294,True,0.332,0.4600000000000001,44
134,21.27,21.776564076364068,19.77666919302678,23.968962363747515,4.192293170720735,True,0.335,0.4640000000000001,43
135,21.46,20.57641850795094,18.811723283932277,22.498300928108154,3.686577644175877,True,0.338,0.4680000000000001,43
136,29.27,22.124765840429813,20.16989618644203,24.260151984929706,4.090255798487675,False,0.331,0.4600000000000001,43
137,41.31,41.6550643684069,37.808478279867714,45.882913139544456,8.074434859676742,True,0.334,0.4640000000000001,43
138,33.3,48.84908742376674,44.09346072940593,54.10624992598738,10.012789196581444,False,0.327,0.45600000000000007,43
139,30.55,23.075657616825403,19.75737235604669,26.92440583230915,7.167033476262461,False,0.32,0.44800000000000006,44
140,27.84,36.21569620572584,29.056391662765403,45.08031661340968,16.023924950644275,False,0.313,0.44000000000000006,44
141,27.66,24.143871758140232,19.55192396669337,29.761805464752307,10.209881498058937,True,0.316,0.44400000000000006,45
142,24.6,29.31018498837022,24.093878468404846,35.61081387582026,11.516935407415417,True,0.319,0.44800000000000006,44
143,21.51,22.995560626703277,19.065114796578307,27.69592003968905,8.630805243110743,True,0.322,0.45200000000000007,44
144,20.83,20.739932696410786,17.37195745706707,24.725330289324617,7.3533728322575485,True,0.325,0.45600000000000007,44
145,21.79,20.83323683184606,17.617589663696634,24.60429352919951,6.986703865502875,True,0.328,0.4600000000000001,44
146,23.07,22.271349655836755,18.96101779195198,26.13066640432341,7.169648612371429,True,0.331,0.4640000000000001,43
147,21.13,23.557231594364776,20.18997865690488,27.45956729563565,7.26958863873077,True,0.334,0.4680000000000001,43
148,18.87,20.071983757132504,17.26287520248891,23.31317602172208,6.050300819233168,True,0.337,0.4720000000000001,43
149,17.94,18.20811200390107,15.731336979026537,21.051529248194885,5.3201922691683485,True,0.34,0.4760000000000001,42
150,17.59,17.746955785123294,15.388535488277402,20.44476859819208,5.056233109914679,True,0.343,0.4800000000000001,42
151,15.58,17.495383979076003,15.21634863285696,20.09471350661228,4.87836487375532,True,0.34600000000000003,0.4840000000000001,42
152,14.05,14.681216841894116,12.769074728069441,16.858902395323213,4.089827667253772,True,0.34900000000000003,0.4880000000000001,41
153,12.6,13.664662655370764,11.895881943665762,15.676046798137442,3.78016485447168,True,0.35200000000000004,0.4920000000000001,41
154,10.41,12.051338221702414,10.487686243861178,13.827827445957249,3.3401412020960706,False,0.34500000000000003,0.4840000000000001,41
155,8.53,9.571786803604882,8.312949117545068,11.000782438542453,2.6878333209973846,True,0.34800000000000003,0.4880000000000001,41
156,7.95,7.886381035750773,6.85764972314981,9.049794874401204,2.1921451512513945,True,0.35100000000000003,0.4920000000000001,41
157,7.79,7.88321370616686,6.863055151820614,9.035728381119084,2.1726732292984696,True,0.35400000000000004,0.4960000000000001,41
158,7.43,7.729291114751309,6.730493773360043,8.85713533961696,2.126641566256917,True,0.35700000000000004,0.5,40
159,6.96,7.264008007577985,6.320184214883123,8.329523184739067,2.0093389698559436,True,0.36000000000000004,0.5,40
160,6.05,6.781940082928108,5.905022882924204,7.77022313771641,1.8652002547922066,True,0.36300000000000004,0.5,40
161,4.71,5.666950337909632,4.9295152812398,6.496097859597671,1.5665825783578713,False,0.35600000000000004,0.492,40
162,3.97,4.18428688443108,3.6222291621444276,4.814690175944224,1.1924610137997966,True,0.35900000000000004,0.496,41
163,3.5,3.764115468827889,3.2574010626650756,4.331138848853787,1.0737377861887119,True,0.36200000000000004,0.5,40
164,2.97,3.3115131846040793,2.8619646521869133,3.8133910108390916,0.9514263586521783,True,0.36500000000000005,0.5,40
165,2.51,2.7365256225092147,2.3573817432976156,3.158485628135569,0.8011038848379535,True,0.36800000000000005,0.5,40
166,2.38,2.3233467645170935,1.9962189084592237,2.6861905136650477,0.689971605205824,True,0.37100000000000005,0.5,40
167,2.3,2.3673300101840025,2.0452315820898392,2.7234972421060615,0.6782656600162222,True,0.37400000000000005,0.5,40
168,1.82,2.255692133522004,1.9484431952762167,2.594958615875274,0.6465154205990573,False,0.36700000000000005,0.492,40
169,1.68,1.567775272749464,1.3262204871589116,1.8344131124889214,0.5081926253300098,True,0.37000000000000005,0.496,41
170,1.49,1.6852722250701913,1.434958117160428,1.9613186657774189,0.5263605486169909,True,0.37300000000000005,0.5,40
