step,true_value,prediction,lower_bound,upper_bound,width,covered,k_adap,t_adap,n_cal
80,11.53,11.202275865710094,9.523991950024024,13.148199372439766,3.6242074224157417,True,0.202,0.404,48
81,12.05,11.650184461680476,9.88472884806981,13.701989286845652,3.8172604387758415,True,0.20400000000000001,0.40800000000000003,48
82,13.82,12.221793079158495,10.318120038567017,14.445658080351729,4.127538041784712,True,0.20600000000000002,0.41200000000000003,47
83,13.43,14.854943321271202,12.471078710559523,17.66066059904131,5.189581888481788,True,0.20800000000000002,0.41600000000000004,47
84,11.64,12.54744507546147,10.523008925306666,14.92754715910808,4.404538233801414,True,0.21000000000000002,0.42000000000000004,47
85,9.96,11.023579953522116,9.252007600648117,13.101284404978358,3.849276804330241,True,0.21200000000000002,0.42400000000000004,46
86,8.76,9.231258926277963,7.7348666082889395,10.984002035841947,3.249135427553007,True,0.21400000000000002,0.42800000000000005,46
87,7.54,8.378605829281604,6.994698458468772,10.00207190527128,3.0073734468025073,True,0.21600000000000003,0.43200000000000005,46
88,6.39,6.958929837925808,5.790513666820296,8.328390645105241,2.5378769782849453,True,0.21800000000000003,0.43600000000000005,45
89,5.97,5.98327764752753,4.995021073672143,7.13444458379306,2.139423510120917,True,0.22000000000000003,0.44000000000000006,45
90,5.67,5.908308827205496,4.966704134390266,6.998508016674492,2.031803882284226,True,0.22200000000000003,0.44400000000000006,45
91,5.61,5.471808906174614,4.626222128258385,6.44448220550554,1.8182600772471558,True,0.22400000000000003,0.44800000000000006,44
92,5.69,5.660574406291055,4.7934415295716795,6.657495323857923,1.8640537942862432,True,0.22600000000000003,0.45200000000000007,44
93,5.77,5.665204249544968,4.8133482966838255,6.641886469024076,1.8285381723402505,True,0.22800000000000004,0.45600000000000007,44
94,6.22,5.79441447256826,4.915655753980838,6.8037110245943095,1.8880552706134717,True,0.23000000000000004,0.4600000000000001,44
95,7.65,6.460812256239624,5.536666837597974,7.515612146956247,1.9789453093582727,False,0.22200000000000003,0.45200000000000007,43
96,21.37,8.458715459704996,7.357834809992966,9.70460234996408,2.3467675399711148,False,0.21400000000000002,0.44400000000000006,44
97,49.1,39.53189735635593,34.54291151857873,45.22116290184732,10.678251383268595,False,0.20600000000000002,0.43600000000000005,44
98,66.1,52.50531123883504,44.786120916072896,61.525898099387476,16.73977718331458,False,0.198,0.42800000000000005,45
99,52.45,73.90406128179805,62.024569471832415,88.02271675199484,25.99814728016242,False,0.19,0.42000000000000004,46
100,49.1,38.72030847530737,32.85190804870517,45.60602596177503,12.754117913069862,False,0.182,0.41200000000000003,46
101,42.97,52.88598726049148,44.90869573457285,62.24944711620583,17.340751381632977,False,0.174,0.404,47
102,39.12,35.197568938251536,30.106253351383625,41.12220553335109,11.015952181967467,True,0.176,0.40800000000000003,48
103,27.61,38.834633982329855,33.50150093766338,44.992145888759545,11.490644951096165,False,0.16799999999999998,0.4,47
104,18.85,21.096209467670406,18.29713928756244,24.301287696765158,6.004148409202717,True,0.16999999999999998,0.404,48
105,14.19,16.761445340872356,14.555691122703955,19.27996944066091,4.724278317956955,False,0.16199999999999998,0.396,48
106,10.77,12.431170679350526,10.817962373073359,14.264589624085232,3.446627251011874,False,0.15399999999999997,0.388,48
107,8.89,9.870734256084324,8.586919133157682,11.326469184212481,2.739550051054799,True,0.15599999999999997,0.392,49
108,9.04,8.548624031277937,7.43619372641262,9.807743853159478,2.3715501267468575,True,0.15799999999999997,0.396,49
109,13.1,9.613216551509637,8.394640704670023,10.98985348244827,2.595212777778247,False,0.14999999999999997,0.388,48
110,12.01,15.778852628993839,13.812415313954395,18.006346337067082,4.193931023112688,False,0.14199999999999996,0.38,49
111,9.8,10.225775720470446,8.889402485623418,11.742735540342379,2.853333054718961,True,0.14399999999999996,0.384,50
112,8.71,9.909140688115736,8.594523990303626,11.403882743258023,2.809358752954397,True,0.14599999999999996,0.388,49
113,8.43,8.470168555424738,7.324736657808586,9.773204745645856,2.44846808783727,True,0.14799999999999996,0.392,49
114,7.21,8.888580112313464,7.694614192677115,10.246504384288638,2.5518901916115233,False,0.13999999999999996,0.384,49
115,6.2,6.790528863500228,5.863399862677687,7.842897279388826,1.9794974167111388,True,0.14199999999999996,0.388,49
116,5.59,6.344754571123955,5.484427921276313,7.319225745889437,1.8347978246131236,True,0.14399999999999996,0.392,49
117,4.95,5.610242778678971,4.854851953003007,6.463093848285228,1.6082418952822204,True,0.14599999999999996,0.396,49
118,4.49,4.998831980313057,4.327960156328202,5.754176846702746,1.4262166903745443,True,0.14799999999999996,0.4,48
119,4.17,4.593626919466917,3.9913487372309078,5.26857864704986,1.277229909818952,True,0.14999999999999997,0.404,48
120,3.86,4.277739888947603,3.727264868717424,4.892315981639928,1.1650511129225043,True,0.15199999999999997,0.40800000000000003,48
121,3.58,3.940069242800151,3.4432962742784303,4.492382820594873,1.0490865463164427,True,0.15399999999999997,0.41200000000000003,47
122,3.39,3.6683047316193873,3.21461668756786,4.170830631299034,0.9562139437311741,True,0.15599999999999997,0.41600000000000004,47
123,3.34,3.5065347502079476,3.0824455372294155,3.974678846203193,0.8922333089737773,True,0.15799999999999997,0.42000000000000004,47
124,3.41,3.5087733904487486,3.0954662003989553,3.9637908095636023,0.868324609164647,True,0.15999999999999998,0.42400000000000004,46
125,3.46,3.6038351000882916,3.190264195588541,4.058224646340705,0.8679604507521637,True,0.16199999999999998,0.42800000000000005,46
126,3.52,3.624542291635162,3.217226548699042,4.071198134641264,0.8539715859422223,True,0.16399999999999998,0.43200000000000005,46
127,3.57,3.7060653424435808,3.2973003200006046,4.153712647047554,0.8564123270469493,True,0.16599999999999998,0.43600000000000005,45
128,3.58,3.7143084202545227,3.3096459540354273,4.156967444268161,0.8473214902327335,True,0.16799999999999998,0.44000000000000006,45
129,3.49,3.734573567681646,3.332721900364649,4.173696208358797,0.8409743079941485,True,0.16999999999999998,0.44400000000000006,45
130,3.45,3.576131396170302,3.1921197975014266,3.995319687070185,0.8031998895687584,True,0.172,0.44800000000000006,44
131,3.55,3.583293366556359,3.2031200769575205,3.9978534277624984,0.7947333508049779,True,0.174,0.45200000000000007,44
132,3.54,3.7265359235911024,3.3284215955402576,4.161267529950207,0.8328459344099493,True,0.176,0.45600000000000007,44
