step,true_value,prediction,lower_bound,upper_bound,width,covered,k_adap,t_adap,n_cal
80,7.72,7.981836783754947,6.666594965165057,9.522714761451672,2.856119796286615,True,0.202,0.404,48
81,7.93,7.451592752239625,6.230622930992648,8.878736691349388,2.6481137603567406,True,0.20400000000000001,0.40800000000000003,48
82,6.8,7.833299541123292,6.56085732681768,9.319885353007997,2.7590280261903173,True,0.20600000000000002,0.41200000000000003,47
83,6.26,6.4367977890456896,5.379835133943485,7.668869993348764,2.2890348594052794,True,0.20800000000000002,0.41600000000000004,47
84,7.77,6.083264678265908,5.09150938977513,7.2364870990080785,2.1449777092329487,False,0.2,0.40800000000000003,47
85,6.56,7.9520855045548355,6.71309288282735,9.390103697478663,2.6770108146513127,False,0.192,0.4,47
86,5.81,6.275730622165455,5.2752830517091285,7.435676231671884,2.160393179962756,True,0.194,0.404,48
87,5.28,5.629091975343064,4.712204522278603,6.693152485378476,1.9809479630998723,True,0.196,0.40800000000000003,48
88,4.96,5.140715435753895,4.281475761486714,6.139744224120305,1.8582684626335908,True,0.198,0.41200000000000003,47
89,4.77,4.866060523784751,4.053125048729716,5.809779242917445,1.7566541941877292,True,0.2,0.41600000000000004,47
90,4.68,4.701966253125082,3.944907796995393,5.574929298283857,1.6300215012884642,True,0.202,0.42000000000000004,47
91,4.66,4.631018901547365,3.9111850320477544,5.456359038128655,1.5451740060809005,True,0.20400000000000001,0.42400000000000004,46
92,5.41,4.619694820610359,3.9245377543418716,5.41298157353968,1.4884438191978084,True,0.20600000000000002,0.42800000000000005,46
93,5.14,5.451390711080058,4.673963649309484,6.335338165600554,1.6613745162910698,True,0.20800000000000002,0.43200000000000005,46
94,5.87,5.022359547387486,4.321335475837972,5.815735388736755,1.4943999128987828,False,0.2,0.42400000000000004,45
95,6.74,5.858955964576223,5.07947975897669,6.738372161619716,1.6588924026430263,False,0.192,0.41600000000000004,46
96,9.71,6.69909605985636,5.835451891502394,7.6718597511579,1.8364078596555062,False,0.184,0.40800000000000003,47
97,8.91,10.016450187445098,8.771777946942763,11.419661538709953,2.64788359176719,True,0.186,0.41200000000000003,47
98,9.37,8.420750601242052,7.369423594345754,9.604140284016799,2.2347166896710444,True,0.188,0.41600000000000004,47
99,9.16,9.151884776046856,8.028466575983146,10.415090662271101,2.3866240862879557,True,0.19,0.42000000000000004,47
100,16.07,8.853847339245666,7.7709185785728465,10.070483269833087,2.2995646912602403,False,0.182,0.41200000000000003,46
101,16.21,16.27524123917655,14.364357647561729,18.42378371536454,4.059426067802811,True,0.184,0.41600000000000004,47
102,13.27,15.601414853975424,13.769526420808349,17.660515395097658,3.890988974289309,False,0.176,0.40800000000000003,47
103,11.73,12.23332644391068,10.7715928845152,13.876570272954854,3.1049773884396537,True,0.178,0.41200000000000003,47
104,10.09,11.03216278142373,9.703454326807243,12.525814823732993,2.82236049692575,True,0.18,0.41600000000000004,47
105,8.49,9.480051054640468,8.318183751758909,10.78678946818782,2.468605716428911,True,0.182,0.42000000000000004,47
106,7.44,8.049925027877405,7.046097112200366,9.178990120068828,2.1328930078684625,True,0.184,0.42400000000000004,46
107,6.57,7.20115189157527,6.290160067296797,8.225982931487037,1.9358228641902402,True,0.186,0.42800000000000005,46
108,6.03,6.465391582660096,5.628228641719758,7.4082904339871956,1.7800617922674373,True,0.188,0.43200000000000005,46
109,5.76,6.034375205892364,5.241303135817038,6.928221632643966,1.6869184968269284,True,0.19,0.43600000000000005,45
110,5.08,5.863124051566717,5.0782152124868825,6.749391902153746,1.6711766896668632,True,0.192,0.44000000000000006,45
111,4.67,5.1939094977315,4.4765861567311065,6.005187861225523,1.5286017044944167,True,0.194,0.44400000000000006,45
112,4.41,4.854177165211644,4.174380362625103,5.623283925787521,1.4489035631624185,True,0.196,0.44800000000000006,44
113,4.05,4.6203823562194,3.969499469577146,5.356514981737228,1.3870155121600822,True,0.198,0.45200000000000007,44
114,3.74,4.235125772725302,3.634073508417078,4.914136192805953,1.2800626843888745,True,0.2,0.45600000000000007,44
115,3.49,3.920584988112794,3.3590456107454116,4.554462785513415,1.1954171747680036,True,0.202,0.4600000000000001,44
116,3.28,3.658958113639181,3.1297151869101922,4.256026074980843,1.126310888070651,True,0.20400000000000001,0.4640000000000001,43
117,3.14,3.4348700175401943,2.9334346798232263,4.000228470391396,1.0667937905681697,True,0.20600000000000002,0.4680000000000001,43
118,2.99,3.2904962203564248,2.807792907541678,3.834390489155372,1.0265975816136943,True,0.20800000000000002,0.4720000000000001,43
119,2.83,3.120799738914017,2.658407254533867,3.641634817225249,0.9832275626913822,True,0.21000000000000002,0.4760000000000001,42
120,2.72,2.941464005377013,2.500719880949312,3.4376982546429407,0.9369783736936288,True,0.21200000000000002,0.4800000000000001,42
121,2.61,2.824686673857225,2.395605068797915,3.3079886667620073,0.9123835979640922,True,0.21400000000000002,0.4840000000000001,42
122,2.52,2.7033765574046797,2.2918086469840127,3.1664019378830996,0.874593290899087,True,0.21600000000000003,0.4880000000000001,41
123,2.45,2.6043210345833057,2.207429432515204,3.0503245336101683,0.8428951010949643,True,0.21800000000000003,0.4920000000000001,41
124,2.37,2.5281153805196963,2.144446315272739,2.958597759421432,0.8141514441486932,True,0.22000000000000003,0.4960000000000001,41
125,2.28,2.439280478880207,2.066327491861327,2.8575951994045563,0.7912677075432293,True,0.22200000000000003,0.5,40
126,2.2,2.3401413631351216,1.9743519165447374,2.750916044489633,0.7765641279448956,True,0.22400000000000003,0.5,40
127,2.12,2.255529167948611,1.896882224111144,2.6585782035429917,0.7616959794318476,True,0.22600000000000003,0.5,40
128,2.04,2.16982559058087,1.8192933141707788,2.563940730890804,0.7446474167200252,True,0.22800000000000004,0.5,40
129,1.97,2.0856174487561856,1.7458391993376048,2.4674408619286403,0.7216016625910355,True,0.23000000000000004,0.5,40
130,1.92,2.0142616213353746,1.6813883753701542,2.3884584588016304,0.7070700834314763,True,0.23200000000000004,0.5,40
131,1.86,1.964341989987627,1.6361498356247282,2.3333930093246535,0.6972431736999254,True,0.23400000000000004,0.5,40
132,1.82,1.900489953226213,1.5779129223123936,2.263431396751703,0.6855184744393092,True,0.23600000000000004,0.5,40
133,1.85,1.861783125620112,1.54081703242031,2.223294929774083,0.6824778973537731,True,0.23800000000000004,0.5,40
