step,true_value,prediction,lower_bound,upper_bound
80,14.089999999999998,16.011479200610935,14.300364533392736,17.913956197659846
81,14.039999999999997,12.03616970193491,10.627924330750977,13.614966150770455
82,13.750000000000002,15.55366815906887,13.326912274908967,18.12651688392583
83,12.470000000000002,11.63196867154793,8.601181719096513,15.619478433742618
84,13.569999999999999,12.720304895438714,9.022659607163424,17.782117102855143
85,12.590000000000002,13.848283477790783,9.765480529685917,19.479487341868523
86,10.889999999999999,11.012922826038253,7.791206234978015,15.415303084368123
87,10.1,10.375104314499664,7.436878230699698,14.336596621119881
88,10.000000000000002,9.504648004042528,6.915549252550537,12.940615637415002
89,10.85,10.173857322766708,7.356268165992342,13.94148883082429
90,12.06,11.153584684437872,7.797226188150882,15.790476625547623
91,13.180000000000001,12.544211026452968,9.18970669783763,17.003035589632763
92,15.099999999999998,13.331418329371948,9.837149194223363,17.952359855019726
93,19.750000000000004,16.40788002083726,12.22138679630921,21.920007673057267
94,18.999999999999996,22.76588311193748,17.409436430035505,29.680852302939606
95,19.450000000000003,15.32670635558162,11.621334232466493,20.119901867086302
96,16.340000000000003,20.813818790114855,16.383859343814734,26.372672592250076
97,14.180000000000001,14.371392682441966,11.582737149020447,17.77808541969142
98,15.360000000000003,13.722227354781193,11.328765146337489,16.580347724464186
99,15.690000000000001,15.790636819923048,13.331172452373357,18.67218563278585
100,14.889999999999999,15.176691819144306,13.030879478424833,17.65067393772156
101,14.030000000000001,14.33123029693993,12.48429939297875,16.43113346624424
102,14.429999999999998,13.509606206737496,11.91054616022725,15.306720851450763
103,14.549999999999999,14.560724160378191,12.98974649710317,16.30811465708233
104,13.270000000000001,14.159607335707713,12.7252896535919,15.743813819091315
105,12.19,12.51203804422559,11.313379235680575,13.827381550919037
106,14.560000000000004,11.796974932132159,10.710135301079251,12.984686188768961
107,22.330000000000002,15.878660401010208,14.468811961003102,17.41700433432355
108,147.23000000000005,25.371016543767517,23.091930170060596,27.865703521583427
109,73.91000000000003,440.42920898970027,399.1346669810522,485.9854142343027
110,45.050000000000004,34.86009215436275,30.105939671396488,40.34085717725103
111,36.150000000000006,33.138227600986895,27.63449495234382,39.699812784418974
112,36.90999999999999,29.061621787997165,23.521222750845524,35.85383529634243
113,36.699999999999996,30.99749925587671,24.52951503396939,39.104167950997756
114,30.930000000000003,30.98434406089704,24.059939834052578,39.82205590995647
115,26.329999999999995,26.69909490826477,20.375880489666372,34.89278388359075
116,23.66,23.833765851797764,17.887715768649297,31.651694568888544
117,19.690000000000005,22.167470419724257,16.42902553857374,29.795277937995408
118,16.690000000000005,19.06568531761781,13.954519293158919,25.923749227422544
119,14.599999999999998,16.95567856899455,12.261366770304926,23.311701686359207
120,13.620000000000003,15.470956821865613,11.055276938879244,21.504038688055463
121,13.429999999999996,14.937229405161595,10.549934282915551,20.991058554199096
122,12.870000000000001,14.978316450962671,10.46221991923768,21.273747878332806
123,12.750000000000002,14.48833989343906,10.008448250495151,20.791324916652613
124,18.200000000000003,14.484803435277788,9.924133865238042,20.94948728998991
125,29.699999999999996,19.90468621854989,13.592023775665586,28.948272605257355
126,38.39000000000001,28.672235105375414,19.464793315218728,42.02225400409634
127,44.11000000000001,33.4076128560315,22.501567055456942,49.37467585275988
128,49.19,37.082105184908585,24.873204041968044,55.05207352603278
129,52.17,40.798907683841676,27.35024556710631,60.627285711749444
130,64.65000000000002,43.043071758675495,28.87580866704362,63.92852433077894
131,55.769999999999996,53.708101441824795,36.257741730223806,79.33166328331336
132,42.949999999999996,44.84988173462838,30.32568526083253,66.10824160989289
133,39.39,36.58318563098361,24.86050017313743,53.61981913405535
134,47.17,35.570683528169404,24.424512034131272,51.603365284733925
135,44.769999999999996,42.82644344127468,29.68052008116182,61.605103812781
136,72.58000000000001,39.17547543793829,27.249516669445153,56.136157250087365
137,49.65,63.782687080905916,44.818154483999734,90.59680464406634
138,39.790000000000006,39.094396281737694,27.300423475948765,55.80341195470849
139,43.8,37.55522267206015,26.298143557324714,53.45444274152033
140,42.74,45.67962937065967,32.89771853896746,63.28125231133994
141,38.92999999999999,41.691150567158914,30.5214677909276,56.81882838820049
