step,true_value,prediction,lower_bound,upper_bound
80,11.530000000000001,11.202275865710094,7.582709017096311,16.34831461794858
81,12.05,11.650184461680476,7.898391678848464,16.983830414537472
82,13.820000000000004,12.219704529485153,8.299642467575922,17.792183512023126
83,13.429999999999996,14.850002122620202,10.149169480600172,21.53285033689714
84,11.639999999999999,12.54633649905499,8.521343894095915,18.27282898157032
85,9.959999999999999,11.021515214518807,7.460055610064169,16.082255095461598
86,8.76,9.229034423943009,6.261294624077385,13.409709378719185
87,7.539999999999999,8.376459827043453,5.751749011907929,12.021514682062449
88,6.390000000000001,6.95804963307841,4.8185826944614405,9.8841890350415
89,5.97,5.9822527747414735,4.172724282244616,8.424792652824319
90,5.669999999999999,5.907114147455005,4.183159269385708,8.204468426768466
91,5.61,5.470654749958351,3.931521429913719,7.490153290054975
92,5.6899999999999995,5.659987339439583,4.133649983335179,7.640135479723364
93,5.7700000000000005,5.663747570038918,4.163661521082522,7.599620927107226
94,6.22,5.795071169039594,4.289275945726358,7.729548744685948
95,7.65,6.461343504858782,4.883946615252142,8.461616587952784
96,21.369999999999997,8.46844947834748,6.584264570531675,10.820728917126091
97,49.1,39.412407150369596,31.320984956237588,49.529482746226186
98,66.1,51.70401023304888,39.835004364566174,67.02283329876734
99,52.45,74.05977124262341,56.50298146830506,96.97699380336188
100,49.1,38.30539137188623,29.757090925992994,49.22951600378868
101,42.97,52.95433803062339,41.65628654896724,67.24481988091051
102,39.120000000000005,35.197568938251536,28.073072382697195,44.06795772363139
103,27.609999999999992,38.73690542588681,31.439743160105557,47.67552881145359
104,18.85,21.096209467670406,17.28903562760042,25.695911297933545
105,14.189999999999998,16.761445340872356,13.845237282839177,20.25051520472985
106,10.770000000000001,12.431170679350526,10.321258356771983,14.93430165913831
107,8.889999999999999,9.831565607253108,8.189729039821138,11.766732620281031
108,9.039999999999997,8.520537744066921,7.127739837952827,10.152010367378214
109,13.1,9.613216551509637,8.118617211983665,11.352790225825736
110,12.010000000000002,15.749676480433873,13.42705039371802,18.4462245949706
111,9.8,10.211081852519401,8.673406195828283,11.993185002206742
112,8.709999999999999,9.91365798456392,8.428659353881862,11.632541502838157
113,8.430000000000001,8.444124434098791,7.177854224161274,9.906465667146241
114,7.210000000000001,8.885407266734717,7.577795613598541,10.392353144238152
115,6.2,6.799522987485252,5.792269255624916,7.956146545859223
116,5.59,6.3623466301169005,5.433252255632511,7.425621403938619
117,4.949999999999999,5.620480633088632,4.7979131162906,6.559748298046899
118,4.49,4.998831980313057,4.260767767280084,5.84044358541075
119,4.17,4.593626919466917,3.909791019957309,5.372707511786725
120,3.8599999999999994,4.277739888947603,3.6334257752420527,5.011650922353132
121,3.58,3.9359217738402537,3.332902488727683,4.6228645396135795
122,3.3900000000000006,3.67084278588076,3.09928336863426,4.322094221967128
123,3.34,3.5026098500095033,2.950110403493425,4.132387045048915
124,3.41,3.520623056189292,2.965252858271305,4.1537779674054685
125,3.46,3.6069023128531255,3.0394507170972096,4.254068042058683
126,3.5199999999999996,3.642752441252628,3.0715842492349337,4.294044998530371
127,3.5700000000000003,3.6939452775546,3.114050660485389,4.3555787439130835
128,3.58,3.7174517115094172,3.1362796919712688,4.38028187349612
129,3.49,3.6493315571046496,2.6470543846921086,4.927052806950131
130,3.4499999999999993,3.4784356282073876,2.202671829529962,5.262391760238781
131,3.5500000000000007,3.502412678273073,2.2482135149277953,5.240882821375962
132,3.539999999999999,3.6507970485078287,2.3727041209819757,5.4132258302312914
133,3.4399999999999995,3.542779160518477,2.310889716014544,5.23302020644843
134,3.3599999999999994,3.4467644095474084,2.2545821567570523,5.075653574442421
135,3.4499999999999993,3.378596583100194,2.196747569927027,4.997379404584748
136,5.13,3.5659858942264204,2.3271042339908994,5.266177949365583
137,4.949999999999999,6.23150059889474,4.2028903764497025,9.051067219966923
138,4.35,4.654164490571424,2.953903992759224,7.0855721699324565
139,3.9800000000000004,4.302346838223535,2.5799618960387707,6.853402580605185
140,3.87,3.895594701759748,2.2594601724287346,6.353011301266984
141,3.5700000000000003,3.917374870554241,2.2579453853015132,6.4220322190331895
142,3.3100000000000005,3.485151937442377,1.9514337543117946,5.81586970148135
143,3.26,3.2955360343583404,1.7878104171071008,5.618681711369081
144,3.1899999999999995,3.312094521083192,1.7651950144296555,5.72435725571814
145,3.9800000000000004,3.2104323177510787,1.7429126919708775,5.4631077592282855
146,3.7699999999999996,4.330346378499236,2.4942252830810423,7.131299562267218
147,3.539999999999999,3.6979565630663824,2.040257087217783,6.259516295924843
148,3.4399999999999995,3.599376065945755,1.8553308085580484,6.408689785642603
149,3.4000000000000004,3.5229971998933145,1.6211613203478845,6.804748037227867
150,3.0199999999999996,3.5096675722218187,1.4076020555428777,7.447036155799976
151,2.67,3.1699795797261947,1.0643729977588765,7.4232499234445495
152,2.37,2.90555391603435,0.8429435438594568,7.276624339293635
153,2.24,2.5677044770712576,0.6715358668946299,6.614862168265202
154,2.02,2.420045123849108,0.6551898527376245,6.066687020717367
155,1.8899999999999997,2.112920132201009,0.5588385277822474,5.216340933816061
156,1.85,1.9818918990133607,0.5545040392033322,4.719946087729951
157,1.7999999999999998,1.9381181035227715,0.5877118554545193,4.4370936140531505
158,1.65,1.8679309501151167,0.6001798745424087,4.140064604912147
159,1.52,1.6823983823543855,0.5407516316940724,3.6699681724472093
160,1.3899999999999997,1.5516552906419725,0.5041316660282218,3.328706634741514
161,1.31,1.4109900253551375,0.47596780988329046,2.938346665447675
162,1.3399999999999999,1.3380572735594143,0.4569123800792845,2.7521211908066823
163,1.1399999999999997,1.3906883030032455,0.5372065456311848,2.7180368365981478
164,1.1600000000000001,1.1271472065226686,0.40794748968009387,2.2137244260759203
165,1.19,1.2078488803529521,0.49604237756592706,2.258327940152867
166,1.1399999999999997,1.2250325179177812,0.5370524167619346,2.220950471045868
167,1.0700000000000003,1.1560334216010335,0.520980051616464,2.0562400276850177
168,1.06,1.0630053017583303,0.4654821094610886,1.904157510764879
169,1.0499999999999998,1.0711673995715385,0.47722331117361705,1.903917345874973
170,1.23,1.0562634972750935,0.4712237702842552,1.8739472917903326
171,1.2599999999999998,1.2916790862114524,0.6436973898614033,2.1951094322914204
172,1.15,1.2676610325389452,0.629747568147901,2.155265673652429
173,1.12,1.1377516585208851,0.5387348471288751,1.9699607843651052
174,1.0300000000000002,1.130820092485754,0.5355535018248805,1.9568453727891004
175,0.99,1.0202938852977446,0.4573754436804689,1.8006423469464936
176,1.0300000000000002,1.0022879146207724,0.44597193622411035,1.7726381076977038
177,1.19,1.0544093061266806,0.48679180439636927,1.8387280482847776
178,1.06,1.266511365561557,0.6430774744100585,2.1264951593741266
179,1.0099999999999998,1.002350395709358,0.45298781118554565,1.7594223959291178
180,1.0,1.0245974515636167,0.4702360293588028,1.787984214116653
181,0.96,1.0011467360982098,0.4542219246203658,1.753766939968218
182,0.9300000000000002,0.9551945520729781,0.4248867624419912,1.68286985128861
183,0.95,0.9320136124516936,0.43632988775237025,1.5987599579506715
184,0.9100000000000001,0.9655692493989154,0.48561294918275144,1.6005848133647058
185,0.8700000000000001,0.9070982128748213,0.46180504185811033,1.4880360167093771
186,0.8700000000000001,0.8724337998504488,0.4520450583523974,1.4145313636483006
187,0.8700000000000001,0.8809823252261366,0.4723417159011116,1.403038961405585
188,0.8599999999999999,0.879956182170935,0.48274662248474254,1.3835732911400274
189,0.8500000000000001,0.8685166575766106,0.48303334294162714,1.3541982493233058
190,0.8199999999999998,0.8605304769595794,0.4831638327477783,1.333911857385551
191,0.8300000000000001,0.8304741845165922,0.46353929104432967,1.289406072447012
192,0.8500000000000001,0.8446541038621644,0.508897908203616,1.2551219299830496
193,0.8,0.8705050430978867,0.5367799498179207,1.276701434495659
194,0.79,0.8104646376823541,0.512953420481578,1.1664792583336565
195,0.79,0.8089198662621875,0.5287294350047032,1.1404644979233645
196,0.77,0.8073157606968677,0.542773286156844,1.117219871624887
197,0.74,0.781891756174117,0.5370305421436914,1.0657613129098422
198,0.74,0.7512074965005275,0.5246519878772022,1.011427998116147
199,0.75,0.7559709738337179,0.5391313486276859,1.0033599235671309
200,0.75,0.7652394208396616,0.5567806219690137,1.0016116393748162
201,0.74,0.7638126389288817,0.5608069389867076,0.9932221900967346
202,0.74,0.7456412761931401,0.553515835659925,0.9615271342597895
203,1.02,0.7458452247074483,0.5608751168998671,0.9527350494814337
204,1.19,1.0745755154253662,0.8489348868106246,1.3277529132605101
205,1.2000000000000002,1.1663783203032358,0.9238430682275756,1.4394895322744174
206,0.99,1.1584219490857186,0.9096028217813261,1.4396619323955329
207,0.77,0.9057726568249393,0.6662849412454255,1.179680875461167
208,0.76,0.7549293109249551,0.4994561566355349,1.0539292680980488
209,0.73,0.7448970886386079,0.3866733932226365,1.1956618370412877
210,0.76,0.7274311436269159,0.36790143378544515,1.1814571446967546
211,0.73,0.8203308322459615,0.436748155991294,1.3063223189167976
212,0.72,0.7232350768582883,0.35945739373471874,1.184356158420555
213,0.6800000000000002,0.7633743407095146,0.39434714092008916,1.230068090088996
214,0.69,0.6882688603503113,0.3406130905687237,1.1260807945858464
215,0.6800000000000002,0.7371319975820585,0.38647394903495136,1.1764762180521595
216,0.69,0.6961119902298776,0.36180842450180606,1.1124820728392701
217,0.6699999999999999,0.7254282476052247,0.3887984957298032,1.1436534146514834
218,0.6600000000000001,0.6829462526519543,0.3623522953627769,1.0789836072181669
219,0.6800000000000002,0.6887947845827314,0.37807053308492056,1.0695804430629128
220,0.71,0.7085214445364314,0.40226460551528254,1.0816652684235786
221,0.73,0.734310121381377,0.4405885868160029,1.087918524867543
222,0.8399999999999999,0.7443244724284139,0.46367779736335635,1.0787825507729045
223,0.81,0.8726081915706421,0.5834685935741313,1.214544357474371
224,0.75,0.7742681537241283,0.5114805650477767,1.0827442668573908
225,0.72,0.7489706667406535,0.49902959989867957,1.040585718471469
226,0.69,0.7240071482495636,0.4879667205925877,0.997491345795626
227,0.69,0.6992985271834353,0.4764902654921268,0.9557294429742318
228,0.69,0.7102344906875286,0.4947704865126208,0.956756598774694
229,0.7,0.7031055868299718,0.4964595438850328,0.938287374185307
230,0.6800000000000002,0.7175166514117661,0.5159403619315261,0.9458967660958217
231,0.69,0.6859250098487084,0.49381574823349395,0.9027401084735984
232,0.6800000000000002,0.7130261165654113,0.5227735018118638,0.927048554853118
233,0.71,0.6864631523279154,0.5034383533102653,0.8917689294659492
234,0.72,0.7372124881434563,0.5532259998811537,0.9429929895536746
235,0.69,0.7240645908403571,0.5505486806921067,0.916997995872507
236,0.7,0.6876257629972327,0.5087746054114917,0.8876780572239467
237,0.71,0.7154542028078987,0.5259564439534932,0.9284843506457061
238,0.72,0.7176317841187421,0.5207655852960402,0.9399827128785405
239,0.71,0.7202488496206352,0.5158863439753048,0.9521622556877707
240,0.72,0.7098738258413206,0.5026073402421649,0.9457302130748593
241,0.73,0.7191526797376433,0.5063625428296326,0.9620017440803967
242,0.75,0.7257580031122408,0.50916305231325,0.9734386425250023
243,0.7,0.7408522824669734,0.5194984575434043,0.9944519550681437
244,0.69,0.6938472888539626,0.4782778531752565,0.9408520744562439
245,0.7,0.6971643005965953,0.48172973153579246,0.9439217570629901
246,0.75,0.7045471900197091,0.488415379585714,0.9520633573490749
247,0.73,0.7454344808222355,0.5241818261469025,0.9988045222562298
248,0.75,0.7158251700909339,0.5025580381954071,0.9593625933101619
249,0.72,0.7412476419938314,0.5281607667277779,0.9840473703832364
250,0.8900000000000001,0.7116592565030333,0.5035118965374548,0.9486226993745184
251,1.0,0.8236947629564979,0.598618683601555,1.0804602264137597
252,0.96,0.9562455256452309,0.7300690985175984,1.2119905845876584
253,0.97,0.9011440555476142,0.6943505770111937,1.1331764328960072
254,0.9300000000000002,0.955880202545194,0.7514922732150442,1.1841188940480971
255,0.9300000000000002,0.9039884690410747,0.7112296074719562,1.11846035997293
256,0.9100000000000001,0.9152055419054093,0.7287244688615679,1.12180271281792
257,0.9199999999999999,0.8932642037443483,0.7151453098036347,1.0898808542292553
258,0.96,0.9088386857615209,0.7337322522527188,1.1016308161340294
259,0.97,0.9518762111920782,0.7758841977827973,1.145309220372662
260,1.02,0.9580697798343445,0.783867103614035,1.1492841338533175
261,1.04,1.0142393428404644,0.8362616079084346,1.2094673834996916
262,0.97,1.0303906630770872,0.8588045380318099,1.2178158920763646
263,0.97,0.9469589283634796,0.7888070810997516,1.1190932822134139
264,0.95,0.9609839095691604,0.8065306689195084,1.1286424635620103
265,1.0,0.9377363444093458,0.7885974449957229,1.0993109159081205
266,0.96,0.9953701141804283,0.8448152474261243,1.1582117223496415
267,0.95,0.9463083004281976,0.8009860427640376,1.1033566670522013
268,0.99,0.9410483889243972,0.8018895142904201,1.0909544221581737
269,0.98,0.9837241742015164,0.8427774053319437,1.1354514049962745
270,1.0700000000000003,0.9689285847812144,0.8341611545359828,1.113598231203027
271,1.12,1.0638246220867944,0.9270020541562984,1.2103619773236747
272,1.08,1.1102369737215865,0.9744565309550726,1.2553548358482285
273,1.0499999999999998,1.061237474406635,0.9323299266808907,1.1987445659427927
274,1.04,1.0335008473522902,0.9100704393482713,1.1649074353474709
275,1.02,1.0282903931024183,0.9077785833096694,1.156414771998615
276,0.95,1.0077158580077539,0.8907310467140817,1.1319388463532074
277,0.9199999999999999,0.935472210755917,0.8251140430000801,1.0525033451886232
278,0.9100000000000001,0.9175280269171131,0.8118801432940124,1.0293360725991394
279,0.97,0.9102902577988694,0.8082475415867847,1.0180914311317104
280,1.21,0.9938650032326428,0.8848029020725683,1.1092378660624767
281,1.23,1.240082732522286,1.1120231907310938,1.3759069836763964
282,1.1399999999999997,1.1277823800681221,1.0012778844039776,1.2622834600886694
283,1.08,1.083557992209792,0.9551414760482944,1.2204090906381375
284,1.1,1.0393006472185555,0.910869317960026,1.1763639672574495
285,1.0899999999999999,1.0891045301432292,0.9546428921355139,1.2328159048514236
286,1.0700000000000003,1.0543250591802371,0.9200896058762609,1.1979450520747497
287,1.04,1.052368779021136,0.9161251981602847,1.1982997818435637
288,1.06,1.0219303463682756,0.8872842629780007,1.1661825967403776
289,1.1399999999999997,1.0600935989938818,0.9213185349629427,1.2088922577834915
290,1.1600000000000001,1.1274643182322683,0.9823426740296615,1.2832099034375961
291,2.8699999999999997,1.1153853231313051,0.9693348945546203,1.272267189137152
292,4.690000000000001,2.6924629486496574,2.438805555665509,2.964830929357939
293,2.3799999999999994,3.368855176134872,2.6569306891304376,4.219375802438038
294,3.0299999999999994,1.3020870338762247,0.9176921099126591,1.7635326255695989
295,2.8699999999999997,2.6702286833646323,2.1068990709552993,3.3356988046768414
296,2.17,2.5329616018006273,2.0323341568147906,3.1162408343903447
297,1.87,1.8930720935892436,1.5088343732136504,2.336157311964602
298,1.83,1.7170041936023641,1.3765315424476814,2.1062544957639027
299,1.6799999999999997,1.718091813507022,1.394519394218099,2.085388710775659
300,1.5700000000000003,1.587274463052212,1.2918799080097343,1.9207416687793044
301,1.54,1.5142141038988468,1.2370421667455669,1.8257279430007456
302,1.4900000000000002,1.5061939671037066,1.237114735052307,1.8076379375330314
303,1.46,1.4666597914963444,1.2068498446237585,1.7570568708185523
304,1.4299999999999997,1.4490889362986707,1.1949773486737936,1.7326189135958834
305,1.4,1.4269707003455703,1.1786572477179806,1.7035857918933797
306,1.37,1.4066338979807034,1.161825620116447,1.679164621334173
307,1.35,1.3864198222785618,1.1448883892296933,1.6551496090709512
308,1.35,1.3744814665317913,1.134767198753274,1.6411133908164373
309,1.37,1.3818912945477768,1.1405248633725789,1.650474300075894
310,1.33,1.4067630541788523,1.1596176653678238,1.68219161745639
311,1.3200000000000003,1.3682601838123851,1.1231239747496438,1.641699855936316
312,1.31,1.3820009353845428,1.1311662017721673,1.6623585018637645
313,1.35,1.3742946924062616,1.121292154718886,1.6574723683620074
314,1.3600000000000003,1.416142628500702,1.1557973513879065,1.707928552514423
315,1.37,1.413620472990448,1.1507034113844812,1.7086783592761954
316,1.38,1.4302563658060863,1.1617743067611812,1.7320826161495675
317,1.3399999999999999,1.4409251723521912,1.1662193748070715,1.7504673655470455
318,1.42,1.4047209976173174,1.1320255925914098,1.712295338515594
319,1.4900000000000002,1.5085462354659587,1.2224247043114005,1.8315038989904524
320,1.46,1.5390668328741945,1.2463287962227145,1.8699540301679916
321,1.42,1.5125592189376182,1.2184251391461998,1.8456916202716975
322,1.6600000000000001,1.490383473111133,1.195403037309494,1.8249982976910442
323,1.9100000000000001,1.5941217684223425,1.3071998779373786,1.9167250803683125
324,1.83,1.8495282183464319,1.36886054220848,2.427728615709273
325,1.75,1.7492621053147719,1.2110218190357487,2.418528961878872
326,1.67,1.7479053798341933,1.1339172075394717,2.5385552681438925
327,1.6,1.6106427947189412,0.9361535661115581,2.520100843708194
328,1.6399999999999997,1.5966413374854849,0.9059507871171855,2.537628715868753
329,1.6100000000000003,1.667322391711099,0.8935811836227783,2.7572240381644617
330,1.56,1.5533163613393017,0.7618920004055534,2.7002406728575448
331,1.52,1.553747333655211,0.7216714752429731,2.7879616047136553
332,1.4900000000000002,1.4871699839494963,0.6425625106120558,2.766075561260855
