step,true_value,prediction,lower_bound,upper_bound,width,covered,k_adap,t_adap,n_cal
80,67.33,70.83086776660795,59.77500313739765,83.89795635944498,24.12295322204733,True,0.202,0.404,48
81,73.16,75.56937692228261,63.63210374309055,89.71141341106897,26.07930966797842,True,0.20400000000000001,0.40800000000000003,48
82,83.25,80.3484573633316,67.30675923039195,95.88018565005208,28.573426419660137,True,0.20600000000000002,0.41200000000000003,47
83,93.82,92.56773438154245,77.27129878670047,110.8535280876479,33.58222930094743,True,0.20800000000000002,0.41600000000000004,47
84,80.34,104.46583017328854,86.97093053046488,125.43996450951443,38.46903397904954,False,0.2,0.40800000000000003,47
85,71.74,78.42408403637364,65.06264063107655,94.48793485632345,29.4252942252469,True,0.202,0.41200000000000003,47
86,65.7,66.27792444908343,54.9039374382407,79.96601644878739,25.062079010546682,True,0.20400000000000001,0.41600000000000004,47
87,59.37,61.670035288840374,51.060473695403374,74.44175156921935,23.381277873815975,True,0.20600000000000002,0.42000000000000004,47
88,54.38,55.22411505514576,45.67152915643021,66.7318950304575,21.060365874027283,True,0.20800000000000002,0.42400000000000004,46
89,49.55,50.9245590337486,42.081593415852375,61.582639523661626,19.501046107809252,True,0.21000000000000002,0.42800000000000005,46
90,46.19,46.25451129324148,38.211584725011065,55.94717143474124,17.73558670973018,True,0.21200000000000002,0.43200000000000005,46
91,44.01,43.710195639189514,36.08094544812717,52.90913230330172,16.82818685517455,True,0.21400000000000002,0.43600000000000005,45
92,43.29,42.332780651309584,34.93095469171448,51.25939291302789,16.328438221313405,True,0.21600000000000003,0.44000000000000006,45
93,45.4,42.610523776516914,35.16689696591008,51.58614765471323,16.419250688803153,True,0.21800000000000003,0.44400000000000006,45
94,47.08,46.782966711297604,38.61980151373116,56.628050128965846,18.008248615234685,True,0.22000000000000003,0.44800000000000006,44
95,54.06,48.33865975352532,39.90821239122971,58.5064708033057,18.598258412075992,True,0.22200000000000003,0.45200000000000007,44
96,60.26,59.380836244828664,49.06711752044886,71.81915888478594,22.752041364337074,True,0.22400000000000003,0.45600000000000007,44
97,136.75,65.32802120403613,54.01449873345145,78.96812655075628,24.953627817304834,False,0.21600000000000003,0.44800000000000006,44
98,228.79,244.01567944752043,203.38745022560408,292.72000633534816,89.33255610974408,True,0.21800000000000003,0.45200000000000007,44
99,272.87,361.568292385041,304.71702735416835,428.9916422081232,124.27461485395486,False,0.21000000000000002,0.44400000000000006,44
100,211.29,302.35056576260547,257.7350830634008,354.6594052069226,96.9243221435218,False,0.202,0.43600000000000005,44
101,214.44,174.8346527229552,150.6188718742693,202.91805265403255,52.29918077976325,False,0.194,0.42800000000000005,45
102,201.37,221.7957884270198,193.06553844855864,254.77938122164335,61.71384277308471,True,0.196,0.43200000000000005,46
103,154.98,193.2489186369024,169.6826935155678,220.06894152197316,50.38624800640537,False,0.188,0.42400000000000004,45
104,119.15,131.81611969030467,116.66599209506623,148.91690747261364,32.250915377547415,True,0.19,0.42800000000000005,46
105,96.01,102.72793922604738,91.52487818741938,115.28748491068588,23.7626067232665,True,0.192,0.43200000000000005,46
