step,true_value,prediction,lower_bound,upper_bound
80,14.089999999999998,16.011479200610935,12.01863404353586,21.228939197849982
81,14.039999999999997,12.03616970193491,8.9061966298844,16.155092599815358
82,13.750000000000002,15.55366815906887,11.105718862915312,21.635907261981455
83,12.470000000000002,11.63196867154793,6.7874255176600515,19.49029324994618
84,13.569999999999999,12.720304895438714,7.294277570937243,21.695981031959587
85,12.590000000000002,13.848283477790783,7.870053041138439,23.855716331605844
86,10.889999999999999,11.012922826038253,6.429689690692143,18.423464617256048
87,10.1,10.375104314499664,6.036329206809405,17.389275766194796
88,10.000000000000002,9.504648004042528,5.781461087568982,15.27195500555354
89,10.85,10.173857322766708,6.002364419929012,16.83041841041642
90,12.06,11.153584684437872,6.521426553737183,18.638511341762698
91,13.180000000000001,12.544211026452968,7.697170669710665,20.092566685849913
92,15.099999999999998,13.331418329371948,8.447854224538291,20.739280311714953
93,19.750000000000004,16.40788002083726,10.728111660354687,24.838284593097118
94,18.999999999999996,22.76588311193748,15.353842701384291,33.53727728728035
95,19.450000000000003,15.32670635558162,10.374588632245901,22.434811494255953
96,16.340000000000003,20.813818790114855,14.845837555552338,29.029507026041294
97,14.180000000000001,14.371392682441966,10.589208273750394,19.38790807936423
98,15.360000000000003,13.722227354781193,10.46007149170592,17.912969124384023
99,15.690000000000001,15.790636819923048,12.437350189885054,19.980735102875755
100,14.889999999999999,15.176691819144306,12.252530949132494,18.746066560116212
101,14.030000000000001,14.33123029693993,11.812108414459258,17.345662931835957
102,14.429999999999998,13.509606206737496,11.343548236996524,16.055766156735324
103,14.549999999999999,14.560724160378191,12.440272212599208,17.015716688267208
104,13.270000000000001,14.159607335707713,12.261895342061221,16.328872581581123
105,12.19,12.51203804422559,10.935286734435138,14.29709140391594
106,14.560000000000004,11.796974932132159,10.40456575011003,13.359386495013094
107,22.330000000000002,15.878660401010208,14.10889515773216,17.855725316674437
108,147.23000000000005,25.371016543767517,22.6002276212992,28.467110432614398
109,73.91000000000003,440.42920898970027,377.2810524963964,514.1189711018602
110,45.050000000000004,34.86009215436275,28.679384993681637,42.32792642412067
111,36.150000000000006,33.138227600986895,26.56118435083397,41.28477879984571
112,36.90999999999999,29.061621787997165,22.790418229550088,36.985927603496194
113,36.699999999999996,30.99749925587671,23.93826166030573,40.054985009619905
114,30.930000000000003,30.98434406089704,23.620127999322545,40.55129758196175
115,26.329999999999995,26.69909490826477,20.09815950793657,35.365250648922434
116,23.66,23.833765851797764,17.717240247129684,31.94908427947817
117,19.690000000000005,22.167470419724257,16.295643493287805,30.03276763637597
118,16.690000000000005,19.06568531761781,13.8573293042214,26.099872327071832
119,14.599999999999998,16.95567856899455,12.188454249971143,23.446109207510474
120,13.620000000000003,15.470956821865613,10.997510063515705,21.612393504278742
121,13.429999999999996,14.937229405161595,10.500935309709817,21.08475000275052
122,12.870000000000001,14.978316450962671,10.41682484594291,21.36231176812967
123,12.750000000000002,14.48833989343906,9.96710898415623,20.873464830271494
124,18.200000000000003,14.484803435277788,9.88247606085483,21.033509294056365
125,29.699999999999996,19.90468621854989,13.531396292379032,29.07322194669047
126,38.39000000000001,28.672235105375414,19.37072454048966,42.22092394890876
127,44.11000000000001,33.4076128560315,22.37572140123022,49.64587321733901
128,49.19,37.082105184908585,24.678698357842155,55.47664515952941
129,52.17,40.798907683841676,27.082859708651373,61.21405874217581
130,64.65000000000002,43.043071758675495,28.54455883646655,64.65649467561428
131,55.769999999999996,53.708101441824795,35.69070978342507,80.57313884184008
132,42.949999999999996,44.84988173462838,29.7189753320719,67.43365159008457
133,39.39,36.58318563098361,24.11396637750787,55.24343924574206
134,47.17,35.570683528169404,23.318681355737656,53.995370602278825
135,44.769999999999996,42.82644344127468,27.963168328525484,65.3172316966275
136,72.58000000000001,39.17547543793829,25.331930850726906,60.29701751893464
137,49.65,63.782687080905916,41.189122719097654,98.47579553539329
138,39.790000000000006,39.094396281737694,24.61387257541317,61.7613262486565
139,43.8,37.55522267206015,23.33858471497387,60.07607376108421
140,42.74,45.67962937065967,29.687506854592623,70.00569650401722
141,38.92999999999999,41.691150567158914,27.921146234780334,62.01736182766048
142,44.00999999999999,37.77943840769598,25.894044166822326,54.9173932298176
143,52.36,44.36847352286673,31.104665458070286,63.11212702039407
144,43.85999999999999,52.095052544309524,37.282259702240914,72.63945144852485
145,42.529999999999994,40.5649935526963,29.42576061585022,55.78243219121599
146,45.60999999999999,41.759961599316696,30.7250374778627,56.63316488596369
147,51.62,44.90555942733156,33.49081865146149,60.09801010034815
148,52.190000000000005,50.901608319351645,38.46854317314303,67.25123831701025
149,54.77999999999998,50.06610363014783,38.32545471293573,65.3119335555249
150,59.82999999999999,53.29383487225957,41.25451683669379,68.76344130330477
151,56.5,58.42341436885269,45.69956459599476,74.61402779235375
152,50.95,53.621274823636774,42.27824092045663,67.93726731737458
153,43.400000000000006,48.44400277474146,38.427761010329576,61.00477399028973
154,35.13000000000001,41.17267652099438,32.80642074242583,51.609374369894
155,30.279999999999998,33.71884061360675,26.902180147210675,42.20084979716292
156,35.99000000000001,31.843716709315927,25.00871044495972,40.47494084970457
157,27.459999999999997,41.16075941222523,30.75168378134435,54.98221645366483
158,24.28,32.532593282345964,23.469954812858663,44.951650537922404
159,22.160000000000004,28.731699710956175,20.416430512301233,40.2755042066759
160,21.76,25.134020883955642,17.910113756987496,35.11755361919272
161,31.239999999999995,24.049551308682698,17.292217315935968,33.30311426596019
162,47.629999999999995,34.356367727497584,24.841951253980792,47.373775130059755
163,49.86000000000001,49.0397703586282,35.23804062116522,68.0980686213418
164,38.57000000000001,47.537921589685574,33.95161563392545,66.40546293830559
165,35.13999999999999,37.626898712986815,26.690104017916664,52.88341276067189
166,38.37,36.896596280962434,26.112921701206286,51.969282525474185
167,38.27000000000001,40.296211803408035,28.361323173059976,57.08243379428754
168,36.800000000000004,38.26435290902582,27.180976089843753,53.70674274906109
169,32.64999999999999,37.41778729359497,26.745931612718294,52.19433497988462
170,25.350000000000005,32.301219366916385,23.104509974314016,45.00679343845681
171,22.659999999999997,25.125509368152365,18.115245069043592,34.70669574363804
172,21.659999999999997,24.72520121942668,17.936874159441363,33.946949122014686
173,20.149999999999995,23.0057282456872,16.915039206098676,31.16710731001959
174,18.82,21.24127000578278,15.781199577863628,28.47787428275783
175,18.120000000000005,19.630514160209998,14.67551092878867,26.15178576622733
176,20.66,19.096899677733777,14.359517576078192,25.295446758427534
177,33.919999999999995,23.371569672612758,17.723923503983553,30.722700008929692
178,29.99,42.243875000661134,32.06015475258227,55.564548444127894
179,23.63,26.336025268534367,20.03794892212859,34.51954043846699
180,22.239999999999995,24.456520500808235,18.68594914409719,31.918627964777727
181,25.08,23.177318096041564,17.766066164017975,30.148920887744715
182,23.779999999999998,27.860852033265623,21.479883994044904,36.05307288537196
183,20.53,23.57810351056261,18.19076778411411,30.477801147486286
184,20.570000000000004,21.386093654861938,16.50210463269079,27.632967271159806
185,19.67,22.609304060450047,17.430659829369816,29.24304302608583
186,18.589999999999996,20.711501356947828,15.94772340479659,26.814313457542834
187,18.650000000000002,19.957807359114188,15.294387398480914,25.955888463943673
188,18.250000000000004,20.11506582581334,15.39704791869545,26.19062644929453
189,19.840000000000003,19.14003640841789,14.655217922833844,24.90964038518949
190,48.309999999999995,21.884584589648803,16.79841457282126,28.424205717766807
191,54.45999999999999,63.986714542444446,49.55745102355683,82.53413753105079
192,31.5,36.84715054009581,28.52591067283818,47.513552041678125
193,25.809999999999995,26.962305567452297,20.75968461271016,34.93299014043888
194,23.340000000000003,25.96914101857901,19.961436082458665,33.6986992884835
195,19.869999999999997,23.472880482357038,18.00301707640954,30.517199437095552
196,18.529999999999998,20.60938046855941,15.670095503518866,27.012156507224926
197,43.31000000000001,20.54488790046157,15.576517349070574,27.00239548927215
198,62.36,51.704127008484136,38.61137155534953,69.12443383448797
199,35.62,38.97268177584847,28.68839110831123,52.81953109294434
200,24.02,27.391834028199316,19.570993187614285,38.18606321692644
201,20.140000000000004,22.591237928536053,15.665781266096612,32.3945644740332
202,19.29,21.642261886123062,14.638274133890054,31.783158738006648
203,18.01,21.099787572706408,13.47546056926708,32.73990129168493
204,16.139999999999997,19.567454210930745,12.25942480917687,30.903357710204727
205,12.809999999999999,18.292126162473746,11.364611793546475,29.100915263919646
206,13.899999999999997,13.986084029728735,7.739277414668422,24.69808736923035
207,16.919999999999998,19.874451351888858,11.462412181323165,33.9645568532392
208,13.14,17.962789248568775,9.44387917006778,33.430442006282036
209,12.840000000000002,13.977487732949063,7.439258415880795,25.58114347683796
210,11.83,16.90158604774978,8.547446781563409,32.565705089221005
211,11.01,11.965965840200898,5.781188534208182,23.791564092515973
212,10.869999999999997,14.71358341429532,6.622653856558698,31.392485394776834
213,22.349999999999998,11.401161959226817,5.267830326025125,23.536212682786946
214,14.219999999999999,33.89680624148716,17.634127386858385,64.352514801135
215,11.98,11.878414720708811,6.181822144054734,22.09352172635834
216,12.840000000000002,15.68937914398252,8.625200629390374,27.93813718137948
217,13.279999999999998,14.58290957943296,8.27104213708881,25.1919930219445
218,12.2,15.262342724663768,8.936814865297722,25.61454344067633
219,12.14,13.52432026026525,8.115107467928667,22.14354271356601
220,11.559999999999999,14.12680881174896,8.761888059686736,22.44017298991123
221,10.680000000000001,12.881092413370125,8.140922976704,20.079351295223272
222,13.419999999999998,11.874087332178679,7.7556773474293,17.929674776700864
223,12.319999999999999,15.595881334106682,10.484472696357804,22.982231012060186
224,9.760000000000002,12.893411223165888,8.733678803382757,18.83082443083174
225,9.389999999999999,10.718960317376952,7.31579975640347,15.514831398447694
226,8.850000000000001,10.895220999275475,7.525601310006024,15.596633771220088
227,7.890000000000001,10.020794213129408,6.983164448484163,14.214255684186611
228,7.4499999999999975,8.922615434547374,6.287312234807599,12.510920609608997
229,7.199999999999999,7.9041339169692435,5.64469905905433,10.93185727550551
230,6.830000000000001,7.497440995120078,5.425399333892454,10.23766784185306
231,6.56,7.187179520818487,5.159862798522033,9.881721021804653
232,10.38,6.9420464425333135,4.953880478008113,9.59411621182868
233,10.939999999999998,9.501218007948012,6.801697320160068,13.134819017586429
234,8.05,10.956003799720165,7.849182600323953,15.153585400496766
235,6.550000000000001,9.236274407062137,6.497734119628165,12.975063941300672
236,7.4499999999999975,7.987944154748906,5.518686807454402,11.392548148885755
237,6.290000000000001,7.99134970206012,5.525195705815847,11.389570077213278
238,6.800000000000002,7.14964860207146,4.88877143735826,10.278544776911954
239,7.58,7.210937246974533,4.911157711511334,10.40546298442717
240,7.27,7.753954336702922,5.363869063597974,11.041686553141336
241,7.35,7.681572346152178,5.377684283173189,10.817721770945733
242,6.550000000000001,7.721644051404654,5.467509708672047,10.761416431645495
243,6.3100000000000005,7.200325000956006,5.129544163639884,9.970690205676254
244,5.93,6.8498422143040685,4.874905793133282,9.488682705600661
245,6.880000000000002,6.055567342589279,4.362063902204007,8.283930858293296
246,6.01,7.465764538076069,5.470162164483096,10.076873715401229
247,5.580000000000001,6.191725704417102,4.513541638979017,8.380706992747259
248,6.570000000000001,5.8998567009204095,4.298928938951166,7.984461396204246
249,6.6800000000000015,7.142851541843699,5.2666233171328845,9.580822857379394
250,13.240000000000002,6.913213965859476,5.095154076990805,9.27356396220727
251,12.860000000000001,13.206600322913314,9.88961707646744,17.533938458786736
252,9.15,11.12864374007231,8.254965865546055,14.894602001853617
253,8.610000000000001,8.274932403061092,5.965763227374902,11.349597348253752
254,6.440000000000001,8.495392879782075,6.027460016388464,11.83002475021583
255,29.050000000000004,6.507145118913753,4.4432880850866905,9.35352657354953
256,38.599999999999994,12.88436705304306,8.710585695996564,18.852113404766545
257,72.01999999999997,10.896366877243693,6.79010050108782,17.167101291981833
258,35.879999999999995,64.62700502885649,43.28571921866654,96.25265537162561
259,32.49,27.66682573904213,18.85362713829806,40.392280223061334
260,26.500000000000004,27.38451415032591,19.120039508141396,39.04369092933641
261,15.330000000000002,22.85420935649497,16.27173135576401,31.945354018234816
262,14.349999999999998,13.80791269493329,9.87955102645961,19.15471758416138
263,10.070000000000002,13.511995091751336,9.7976129620664,18.504125799181406
264,21.17,10.009442582032959,7.283217652294134,13.632939885807614
265,28.48,19.242502364189868,14.403973782080245,25.60085688024951
266,24.780000000000005,24.768934262178643,18.684730723922396,32.73365794643532
267,14.599999999999998,21.654300963428625,16.358049543946887,28.56653343120412
268,39.489999999999995,13.497797872479143,10.154168103902377,17.843730988573267
269,23.140000000000004,32.21585316310465,24.497190116713462,42.27115640204283
270,16.500000000000004,21.000078577833875,15.923235747771024,27.599935889601586
