step,true_value,prediction,lower_bound,upper_bound
80,11.530000000000001,9.658139873306135,8.690116108951242,10.72286733014725
81,12.05,10.316926234414987,9.236112199812643,11.511861622377916
82,13.820000000000004,10.40971886192982,9.281686015358638,11.661511381870014
83,13.429999999999996,12.84758582251295,11.41074284419089,14.450778049246013
84,11.639999999999999,10.296646867915122,9.07722960059206,11.663622395869487
85,9.959999999999999,9.893226341317916,8.677495973488698,11.261682200463394
86,8.76,7.965775821048842,6.934418034137837,9.131194969492022
87,7.539999999999999,7.8121641640448445,6.772657922327895,8.990692763025766
88,6.390000000000001,6.2497589242033,5.375206459662269,7.244282721135551
89,5.97,5.840249085118287,4.996373778826012,6.8028837547918934
90,5.669999999999999,5.56721629637106,4.746026955019333,6.5057653263613195
91,5.61,5.387169436452626,4.582776148087737,6.3074635858234
92,5.6899999999999995,5.415223545836652,4.605500176198732,6.341912737386723
93,5.7700000000000005,5.576781196849763,4.745062602704297,6.528908543290058
94,6.22,5.306835474472468,4.489590028256831,6.245745765589514
95,7.65,7.104995363375396,5.9845315261699765,8.405204857935379
96,21.369999999999997,7.030499173238018,5.86899166507991,8.388411009321887
97,49.1,39.072655434760335,33.02347660011082,46.19734354212928
98,66.1,31.280180812931263,26.218216275466276,37.28355476235868
99,52.45,73.39402986916758,61.52429531502518,87.51713805472689
100,49.1,23.155265185174873,19.175806899552807,27.919628298933315
101,42.97,54.55931828115963,45.034062850397866,66.05551621413142
102,39.120000000000005,26.403122283168766,21.58803721694631,32.2446375775814
103,27.609999999999992,50.27448490449166,40.56580144720002,62.25086274495602
104,18.85,13.695935899080489,10.544971328465154,17.706892014308263
105,14.189999999999998,17.889112419669495,13.815741579449247,23.082396827022396
106,10.770000000000001,9.508071438269601,7.179680297643037,12.499251967536505
107,8.889999999999999,9.466285464083592,7.114656264405728,12.49941733159905
108,9.039999999999997,7.061233614735947,5.212125030782961,9.460750076557684
109,13.1,9.236307776464447,6.86452167417403,12.32337823399936
110,12.010000000000002,13.317972705425676,9.934650258694962,17.748138947590054
111,9.8,9.09474900824794,6.669874591654994,12.28626124479228
112,8.709999999999999,8.069427104221134,5.730529257084665,11.221105481741793
113,8.430000000000001,8.25307714153394,5.9704753331773155,11.283156096924372
114,7.210000000000001,8.394330878539979,6.1360649909861635,11.367243399123474
115,6.2,6.668448434121938,4.8667780900942725,9.023406456446057
116,5.59,5.957287660915955,4.355259893834705,8.038562563967961
117,4.949999999999999,5.4535162389205984,3.9791448554478306,7.364462785300109
118,4.49,4.808624026361818,3.492295587744114,6.5106618477371745
119,4.17,4.353777637072125,3.1715933279813813,5.870980158817033
120,3.8599999999999994,4.038697156103663,2.959811320159498,5.4115350399838045
121,3.58,3.767301701061375,2.772979825193925,5.0236647323643036
122,3.3900000000000006,3.4958891600198827,2.5801433399008635,4.64586873210054
123,3.34,3.349734414080215,2.4791186125581186,4.438213404032857
124,3.41,3.3524582955746354,2.4785579128336597,4.445904219339163
125,3.46,3.459398561668558,2.557756866058222,4.589543153308378
126,3.5199999999999996,3.4779732660821763,2.558190027868605,4.635518174884602
127,3.5700000000000003,3.5654717189805654,2.6142077237308388,4.767109588071824
128,3.58,3.5937706385128516,2.619939991097125,4.829579697774768
129,3.49,3.592647526731632,2.6051748694760186,4.850593124726784
130,3.4499999999999993,3.446231800078376,2.48074609346065,4.679522921010696
131,3.5500000000000007,3.4749561186942133,2.49439930655818,4.730665132246348
132,3.539999999999999,3.620998408644013,2.5982309345458963,4.934479104072671
133,3.4399999999999995,3.512213456939368,2.506725446708764,4.806006369872401
134,3.3599999999999994,3.422146301820322,2.4309683966845164,4.699667164990591
135,3.4499999999999993,3.351371909829516,2.3722247083648083,4.614820818638352
136,5.13,3.545654221703775,2.5216513492943733,4.867409988621831
137,4.949999999999999,6.454515743477886,4.762912058206035,8.642660586956495
138,4.35,4.10442404159967,2.9389531097523665,5.614738502967033
139,3.9800000000000004,4.5229033357098904,3.255786843415861,6.167290651031047
140,3.87,3.6590135965474806,2.5857679401997684,5.053489253854222
141,3.5700000000000003,4.036022210801967,2.871676926705608,5.550525828422035
142,3.3100000000000005,3.3043865869694073,2.3063505833528875,4.603684008395027
143,3.26,3.3549718634449306,2.344224087278928,4.671204870373614
144,3.1899999999999995,3.231325208266804,2.2490833221897053,4.510512117629445
145,3.9800000000000004,3.3531586691426796,2.344955189948141,4.665244920373913
146,3.7699999999999996,4.674104396585194,3.345650165405589,6.4086637161099125
147,3.539999999999999,3.275865377682896,2.2737244882816503,4.5847780695998335
148,3.4399999999999995,3.9436441238962505,2.7954609445291947,5.439169729558507
149,3.4000000000000004,3.351884730645093,2.3641853965356794,4.629565103137457
150,3.0199999999999996,3.6549403071674327,2.6262714975920396,4.975412838691365
151,2.67,2.9114780730875385,2.067986347128014,3.9868737944570167
152,2.37,2.8334339156071833,2.038215777019029,3.8367912827263897
153,2.24,2.4689450350376,1.7719621156237277,3.3411775320761574
154,2.02,2.529513965025481,1.839178500844977,3.387701874187335
155,1.8899999999999997,2.1705522618168307,1.563959583842001,2.9206552662771146
156,1.85,2.198985802504077,1.5973266298370214,2.9400166490668873
157,1.7999999999999998,2.148715502813006,1.563022903362186,2.8682484283106446
158,1.65,2.1810020060423567,1.593155673619067,2.902108101486829
159,1.52,1.9636197746716406,1.42149799395425,2.6271110654451877
160,1.3899999999999997,1.8857547796252372,1.3616509450557421,2.5261691256975083
161,1.31,1.6967587608929002,1.2117974324751177,2.2880532853835045
162,1.3399999999999999,1.6672743934938468,1.1910373650833956,2.24702481279555
163,1.1399999999999997,1.7131114555547415,1.2355248099636453,2.292727388868511
164,1.1600000000000001,1.3179010984259478,0.9140938124222222,1.8068976908113434
165,1.19,1.5483246988400339,1.1114434700572322,2.075601531753121
166,1.1399999999999997,1.4118553804835905,1.006602753403652,1.8989526534340784
167,1.0700000000000003,1.3729165892251056,0.9833271382611315,1.8390339802219495
168,1.06,1.2427676353077932,0.8844309265170773,1.6692443831204167
169,1.0499999999999998,1.271615251709509,0.9189002364792767,1.6891631746666804
170,1.23,1.2159934021250582,0.8805516942356129,1.6112692213216775
171,1.2599999999999998,1.535201566308226,1.159306431948281,1.9765330602070033
172,1.15,1.3747182435111283,1.0290283073672821,1.779304120888142
173,1.12,1.2841631461581482,0.9564625603563008,1.6667524255189035
174,1.0300000000000002,1.28866481945578,0.9647088151008152,1.6660371326047017
175,0.99,1.1225019215113226,0.8231752350361217,1.4709716983019465
176,1.0300000000000002,1.1238768252245528,0.8239896113959728,1.4730693313947048
177,1.19,1.1045618545058495,0.8181657642719995,1.4360708393464674
178,1.06,1.3095985217916897,1.005728335719228,1.6595053960533335
179,1.0099999999999998,0.9640149964443545,0.7119952608113751,1.2531341029706944
180,1.0,1.0941454652404619,0.8311981041727876,1.394850245636444
181,0.96,0.998532605148549,0.7520173416980582,1.2797334699728067
182,0.9300000000000002,0.9921723243180611,0.7503100365323163,1.267455757519191
183,0.95,0.9544418855871812,0.7205707636695053,1.2201022851224668
184,0.9100000000000001,1.0162400140559629,0.7767264018889872,1.2880415296121606
185,0.8700000000000001,0.9808615923995772,0.746157446075403,1.2471127429332332
186,0.8700000000000001,0.9787846409093834,0.7501363352090726,1.23730493237895
187,0.8700000000000001,0.9995812690416246,0.7732753906256569,1.254768364033633
188,0.8599999999999999,1.0180446153037352,0.7913658112100197,1.273407276097076
189,0.8500000000000001,0.9063324221029754,0.7003001437868952,1.1373304688824821
190,0.8199999999999998,0.8954901600305536,0.6978563457595433,1.116128938555966
191,0.8300000000000001,0.8672121347454096,0.6784537697170612,1.0771982041115313
192,0.8500000000000001,0.9188128690876289,0.7289331015204314,1.129546148048452
193,0.8,0.9334877821470786,0.7458522494122861,1.1412894504506292
194,0.79,0.9633797798608061,0.7689164023980404,1.1792212196915624
195,0.79,1.0987085909703898,0.872477513074875,1.352272707713309
196,0.77,1.2664314410891788,0.9842295593478834,1.5887687505500878
197,0.74,1.4302441317332448,1.0693759572899526,1.8540423111702062
198,0.74,1.5398162187551314,1.0958208448751963,2.077871107554397
199,0.75,1.5654034947560422,1.0588875668758049,2.19652961958146
200,0.75,1.453397357394647,0.9354057849226507,2.110024078754935
201,0.74,1.230871595103772,0.757702784468574,1.8314161630833028
202,0.74,1.0846278577627806,0.655287055261728,1.6253291183223308
203,1.02,0.9619677143189442,0.5810995276101372,1.4345825451280865
204,1.19,1.256779032017116,0.8487523120287148,1.7548588127326195
205,1.2000000000000002,1.3395013891398238,0.9471918887611137,1.8108512475724665
206,0.99,1.301542000985941,0.9439515763666491,1.7249112821024735
207,0.77,1.0292804538237075,0.7367392905788748,1.371098058648966
208,0.76,0.8031615072007809,0.559780160163921,1.084519026520312
209,0.73,0.8259827410238181,0.5952669533195567,1.0900658435748096
210,0.76,0.7730232892636859,0.562808594993776,1.011514138290198
211,0.73,0.8210714887228896,0.6173344709074293,1.0504734343408524
212,0.72,0.7589607988465394,0.575089878516241,0.964296218317013
213,0.6800000000000002,0.7601731217474923,0.5871731327760088,0.9520299043264804
214,0.69,0.7117581575229617,0.552666669044249,0.8871506990293352
215,0.6800000000000002,0.7408683264475848,0.5873758500134376,0.9092028708908224
216,0.69,0.685382315725239,0.542010397920579,0.8420845631066036
217,0.6699999999999999,0.7050031782849377,0.5644679970476443,0.8581625469154344
218,0.6600000000000001,0.6745810486589612,0.5401745623680247,0.8207167921383169
219,0.6800000000000002,0.6752568713860247,0.5471620972675584,0.8139570443734525
220,0.71,0.7010133788519544,0.5764046715443347,0.8354719237153485
221,0.73,0.7303405529896738,0.6091104422289395,0.8607041199566228
222,0.8399999999999999,0.7489221022180128,0.6311479232776824,0.875199959474162
223,0.81,0.8790543183030497,0.7561373122356567,1.010574632480409
224,0.75,0.7944114518923637,0.6806810469092062,0.9158379066652298
225,0.72,0.7461262471033743,0.6373990012738211,0.8620732444879753
226,0.69,0.7217403031357774,0.6179664562122511,0.8321700428709002
227,0.69,0.6903754795276156,0.5945362724198666,0.7919750784043789
228,0.69,0.7032736119897904,0.6117582435852289,0.7999852079846592
229,0.7,0.6978550255665881,0.6110169960122631,0.7893738520309046
230,0.6800000000000002,0.7133407443755717,0.6295639213822493,0.8014245822572095
231,0.69,0.6830195900516212,0.6041215041541321,0.7657982473036911
232,0.6800000000000002,0.7061465280030415,0.6289605974820234,0.7869898016664318
233,0.71,0.6876605230712416,0.6134351331064414,0.7653006202048507
234,0.72,0.7278664658860872,0.6535685688860609,0.8055027049437067
235,0.69,0.733473089206131,0.6602198445934431,0.8099584586869564
236,0.7,0.6982333519725139,0.6275197443351281,0.772019373522234
237,0.71,0.7172174657239216,0.6464728552351344,0.7910017861583039
238,0.72,0.727532960828863,0.6565214727596231,0.8015885576046489
239,0.71,0.7375708729431512,0.6659179525905792,0.8123056623560019
240,0.72,0.7307493015363655,0.6588404246158774,0.805775347838088
241,0.73,0.7511965789222428,0.6782236121191716,0.8273425757348956
242,0.75,0.7525751535230767,0.6796470202417169,0.8286697334207849
243,0.7,0.7759102930409141,0.7025827089925165,0.8523959818638847
244,0.69,0.7149528108005085,0.6436651914691767,0.7893322548515609
245,0.7,0.7111732192882716,0.6398551523662714,0.7855929422694372
246,0.75,0.7192336243849866,0.6476036591546912,0.7939777195763222
247,0.73,0.7725404033878611,0.6986862795684101,0.849605497750104
248,0.75,0.7413183140928781,0.6688169963931716,0.8169694325673575
249,0.72,0.7729333969259264,0.6993295424416295,0.8497252895509373
250,0.8900000000000001,0.7251333858893716,0.6536774340927529,0.7996769731231645
251,1.0,0.9089061711040782,0.8248789583454503,0.9968024473157615
252,0.96,1.006456991307347,0.9183170427453076,1.0986466617659296
253,0.97,0.9407357068790398,0.8553283789362172,1.0300746362295419
254,0.9300000000000002,0.97784858878185,0.8906562441617831,1.0690620265984303
255,0.9300000000000002,0.9067415450018088,0.8229400021735955,0.9943954903073471
256,0.9100000000000001,0.9344935942114716,0.8478913155969092,1.0251545285477919
257,0.9199999999999999,1.056861577030297,0.9484999749022192,1.171249474753453
258,0.96,0.9305079680862189,0.8299568987887493,1.0365840404826998
259,0.97,0.9443261887439742,0.8439290912112536,1.0501896446312742
260,1.02,0.9409644116002938,0.8430840264932309,1.0440429155402433
261,1.04,1.0003006769506775,0.9016981507832167,1.1040157169850735
262,0.97,0.9860919808156725,0.891452296438791,1.0854670052673843
263,0.97,0.9098486316991619,0.8215152645291794,1.0024656762599036
264,0.95,0.9486502501297587,0.8616945391351438,1.0396674736419378
265,1.0,0.9025745805246681,0.8205234270523807,0.9883237868130257
266,0.96,0.9830041163134708,0.8997315353074957,1.0699268566280211
267,0.95,0.8952244572317913,0.8175304741592611,0.9762396253361527
268,0.99,0.9265251645994319,0.8493380703158391,1.006933869695875
269,0.98,0.9564008825678494,0.8796255628350642,1.0363121724835365
270,1.0700000000000003,0.9279953037212203,0.8537198195310154,1.0052468835940434
271,1.12,1.046336318670181,0.9686585735685551,1.1270790097025456
272,1.08,1.0400587046358507,0.9628913657409026,1.1202597306191726
273,1.0499999999999998,0.993336988215137,0.9182448663067926,1.071368686228567
274,1.04,0.980326693459175,0.9059976018077127,1.057554431919265
275,1.02,0.9749535926063797,0.9010475708027923,1.051732819764069
276,0.95,0.9546737268782368,0.8816714030324666,1.0305082876800955
277,0.9199999999999999,0.8849645892238338,0.8146008852768487,0.958056744850365
278,0.9100000000000001,0.8841755452583562,0.8138687346438802,0.9572074966310196
279,0.97,0.8729017648416801,0.8030956175252404,0.945410430069983
280,1.21,0.9480688781540829,0.8742453560541192,1.024800190526883
281,1.23,1.1921553776944882,1.105467725409286,1.2824121889689408
282,1.1399999999999997,1.0833345343589222,0.9980671820328262,1.1722406639183776
